Year,Month,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.
1946,8,0.223,0.267,-0.393,0.256,-0.251,0.156,-0.267,0.130,-0.189,0.146
1946,9,0.196,0.340,-0.408,0.272,-0.263,0.154,-0.263,0.130,-0.186,0.148
1946,10,-0.702,0.425,-0.445,0.257,-0.304,0.153,-0.255,0.130,-0.186,0.150
1946,11,-2.406,0.383,-0.507,0.261,-0.294,0.152,-0.254,0.130,-0.185,0.151
1946,12,-1.281,0.364,-0.529,0.250,-0.282,0.154,-0.262,0.133,-0.179,0.152
1947,1,-1.451,0.574,-0.604,0.240,-0.260,0.154,-0.261,0.134,-0.173,0.154
1947,2,-1.023,0.536,-0.608,0.255,-0.255,0.155,-0.250,0.136,-0.159,0.155
1947,3,-0.613,0.287,-0.620,0.250,-0.254,0.154,-0.252,0.137,-0.151,0.156
1947,4,-0.374,0.169,-0.561,0.242,-0.238,0.153,-0.254,0.137,-0.142,0.155
1947,5,-0.062,0.221,-0.364,0.232,-0.239,0.153,-0.257,0.137,-0.139,0.155
1947,6,0.049,0.468,-0.202,0.226,-0.224,0.149,-0.257,0.136,-0.131,0.155
1947,7,0.194,0.236,0.005,0.221,-0.228,0.147,-0.268,0.138,-0.131,0.155
1947,8,0.176,0.326,0.081,0.216,-0.242,0.149,-0.268,0.137,-0.128,0.153
1947,9,0.057,0.292,0.172,0.200,-0.246,0.145,-0.268,0.139,-0.126,0.154
1947,10,-0.000,0.321,0.198,0.194,-0.258,0.144,-0.272,0.138,-0.124,0.153
1947,11,-0.045,0.491,0.220,0.181,-0.208,0.145,-0.274,0.136,-0.127,0.152
1947,12,0.673,0.312,0.182,0.175,-0.190,0.147,-0.265,0.138,-0.137,0.150
1948,1,1.032,0.614,0.239,0.166,-0.174,0.145,-0.275,0.139,-0.144,0.149
1948,2,-0.115,0.540,0.227,0.172,-0.200,0.145,-0.284,0.138,-0.149,0.150
1948,3,0.483,0.332,0.272,0.178,-0.197,0.145,-0.280,0.137,-0.153,0.149
1948,4,-0.059,0.201,0.244,0.160,-0.166,0.144,-0.286,0.137,-0.168,0.151
1948,5,0.201,0.244,0.211,0.158,-0.163,0.141,-0.275,0.134,-0.171,0.149
1948,6,-0.407,0.441,0.169,0.181,-0.129,0.140,-0.276,0.131,-0.173,0.150
1948,7,0.872,0.463,-0.019,0.176,-0.124,0.138,-0.271,0.131,-0.172,0.151
1948,8,0.027,0.269,0.053,0.172,-0.125,0.142,-0.257,0.131,-0.171,0.152
1948,9,0.606,0.354,-0.075,0.170,-0.122,0.147,-0.251,0.132,-0.174,0.155
1948,10,-0.335,0.304,-0.218,0.167,-0.124,0.146,-0.250,0.134,-0.170,0.156
1948,11,-0.441,0.200,-0.258,0.166,-0.155,0.146,-0.245,0.135,-0.171,0.156
1948,12,0.166,0.788,-0.207,0.166,-0.184,0.146,-0.252,0.137,-0.161,0.157
1949,1,-1.229,0.389,-0.164,0.181,-0.202,0.143,-0.255,0.139,-0.150,0.159
1949,2,0.749,0.491,-0.184,0.179,-0.223,0.147,-0.250,0.141,-0.145,0.157
1949,3,-1.050,0.270,-0.278,0.168,-0.227,0.149,-0.240,0.142,-0.144,0.156
1949,4,-1.773,0.250,-0.180,0.155,-0.217,0.148,-0.253,0.142,-0.144,0.156
1949,5,-0.276,0.147,-0.167,0.147,-0.179,0.148,-0.241,0.143,-0.153,0.157
1949,6,0.199,0.422,-0.207,0.135,-0.182,0.152,-0.226,0.140,-0.162,0.158
1949,7,1.388,0.274,-0.112,0.152,-0.179,0.150,-0.226,0.139,-0.154,0.161
1949,8,-0.214,0.415,-0.258,0.118,-0.159,0.152,-0.225,0.139,-0.152,0.161
1949,9,-0.518,0.302,-0.259,0.106,-0.167,0.153,-0.223,0.142,-0.149,0.161
1949,10,0.839,0.525,-0.195,0.155,-0.163,0.156,-0.229,0.148,-0.151,0.161
1949,11,-0.281,0.193,-0.030,0.174,-0.163,0.152,-0.220,0.149,-0.151,0.159
1949,12,-0.313,0.237,-0.055,0.168,-0.162,0.152,-0.209,0.150,-0.151,0.161
1950,1,-0.096,0.357,-0.172,0.176,-0.180,0.159,-0.212,0.151,-0.152,0.161
1950,2,-0.996,0.444,-0.215,0.155,-0.177,0.159,-0.201,0.151,-0.149,0.161
1950,3,-1.069,0.190,-0.171,0.182,-0.175,0.166,-0.192,0.151,-0.147,0.161
1950,4,-0.999,0.673,-0.222,0.166,-0.169,0.169,-0.184,0.150,-0.140,0.163
1950,5,1.698,0.360,-0.136,0.154,-0.171,0.165,-0.164,0.153,-0.132,0.164
1950,6,-0.101,0.303,-0.103,0.171,-0.178,0.171,-0.159,0.152,-0.129,0.162
1950,7,-0.011,0.335,-0.149,0.157,-0.218,0.172,-0.156,0.153,-0.125,0.162
1950,8,-0.729,0.203,-0.110,0.174,-0.237,0.169,-0.157,0.153,-0.130,0.163
1950,9,0.012,0.169,-0.041,0.196,-0.257,0.166,-0.155,0.153,-0.131,0.162
1950,10,0.222,0.248,0.037,0.218,-0.270,0.165,-0.136,0.156,-0.125,0.164
1950,11,0.747,0.435,-0.198,0.220,-0.273,0.157,-0.140,0.158,-0.121,0.164
1950,12,0.089,0.307,-0.313,0.226,-0.263,0.151,-0.122,0.162,-0.128,0.164
1951,1,-0.645,0.480,-0.309,0.228,-0.278,0.151,-0.098,0.162,-0.132,0.165
1951,2,-0.530,0.831,-0.334,0.249,-0.272,0.154,-0.094,0.166,-0.130,0.167
1951,3,-0.245,0.471,-0.340,0.287,-0.279,0.156,-0.099,0.169,-0.136,0.167
1951,4,-0.061,0.518,-0.367,0.308,-0.284,0.163,-0.080,0.170,-0.132,0.167
1951,5,-1.122,0.395,-0.441,0.304,-0.262,0.165,-0.079,0.173,-0.133,0.168
1951,6,-1.478,0.471,-0.568,0.351,-0.261,0.164,-0.073,0.175,-0.129,0.169
1951,7,0.034,0.263,-0.622,0.334,-0.246,0.169,-0.079,0.175,-0.128,0.168
1951,8,-1.033,0.392,-0.561,0.312,-0.248,0.172,-0.083,0.177,-0.126,0.168
1951,9,-0.054,0.621,-0.632,0.296,-0.217,0.175,-0.083,0.182,-0.127,0.167
1951,10,-0.102,0.318,-0.636,0.289,-0.203,0.174,-0.072,0.186,-0.117,0.167
1951,11,-0.141,0.446,-0.552,0.274,-0.188,0.178,-0.049,0.189,-0.115,0.166
1951,12,-1.437,0.532,-0.416,0.262,-0.170,0.177,-0.036,0.192,-0.108,0.167
1952,1,-1.291,0.374,-0.493,0.314,-0.192,0.174,-0.021,0.195,-0.097,0.168
1952,2,0.196,0.424,-0.380,0.284,-0.194,0.176,-0.003,0.197,-0.092,0.170
1952,3,-1.096,0.297,-0.359,0.295,-0.192,0.180,0.012,0.201,-0.088,0.171
1952,4,-0.109,0.429,-0.321,0.299,-0.220,0.190,0.023,0.201,-0.089,0.171
1952,5,-0.115,0.218,-0.323,0.274,-0.201,0.192,0.030,0.201,-0.082,0.172
1952,6,0.149,0.146,-0.180,0.280,-0.195,0.196,0.032,0.202,-0.077,0.172
1952,7,-0.889,0.578,-0.190,0.292,-0.195,0.203,0.025,0.202,-0.075,0.172
1952,8,0.322,0.240,-0.311,0.252,-0.161,0.202,0.030,0.200,-0.075,0.172
1952,9,0.200,0.650,-0.278,0.235,-0.138,0.203,0.029,0.201,-0.075,0.172
1952,10,0.362,0.357,-0.338,0.203,-0.110,0.207,0.024,0.200,-0.073,0.171
1952,11,-0.171,0.101,-0.329,0.171,-0.119,0.213,0.023,0.197,-0.072,0.171
1952,12,0.281,0.641,-0.324,0.130,-0.129,0.212,0.007,0.194,-0.068,0.171
1953,1,-1.409,0.403,-0.254,0.104,-0.138,0.214,-0.009,0.192,-0.066,0.171
1953,2,-1.253,0.140,-0.248,0.123,-0.115,0.217,0.000,0.191,-0.062,0.171
1953,3,-0.703,0.150,-0.246,0.107,-0.112,0.219,0.002,0.191,-0.059,0.171
1953,4,-0.827,0.417,-0.330,0.118,-0.106,0.229,-0.007,0.193,-0.064,0.169
1953,5,-0.005,0.574,-0.243,0.141,-0.118,0.232,-0.007,0.191,-0.058,0.169
1953,6,0.202,0.555,-0.250,0.129,-0.114,0.245,-0.005,0.196,-0.061,0.170
1953,7,-0.047,0.147,-0.157,0.149,-0.072,0.246,-0.017,0.199,-0.058,0.170
1953,8,0.393,0.586,-0.003,0.184,-0.063,0.242,-0.017,0.199,-0.057,0.169
1953,9,0.225,0.512,0.127,0.212,-0.076,0.241,-0.028,0.204,-0.055,0.168
1953,10,-0.643,0.507,0.115,0.217,-0.035,0.239,-0.015,0.209,-0.050,0.169
1953,11,0.870,0.344,0.170,0.292,-0.003,0.243,-0.007,0.211,-0.055,0.169
1953,12,0.192,0.420,0.256,0.333,0.039,0.244,0.001,0.207,-0.062,0.167
1954,1,-0.287,0.634,0.270,0.325,0.044,0.246,0.019,0.212,-0.066,0.168
1954,2,0.599,0.457,0.207,0.299,0.056,0.247,0.011,0.212,-0.067,0.169
1954,3,0.846,0.494,0.157,0.294,0.061,0.252,0.020,0.211,-0.066,0.170
1954,4,-0.959,0.467,0.137,0.308,0.073,0.257,0.034,0.212,-0.072,0.171
1954,5,0.652,0.455,0.136,0.296,0.081,0.262,0.018,0.213,-0.071,0.170
1954,6,1.232,0.353,0.127,0.280,0.109,0.264,0.010,0.218,-0.070,0.171
1954,7,0.120,0.227,0.142,0.265,0.138,0.272,-0.001,0.222,-0.066,0.170
1954,8,-0.367,0.306,0.180,0.234,0.152,0.272,0.001,0.228,-0.063,0.170
1954,9,-0.375,0.509,0.135,0.222,0.191,0.278,0.009,0.228,-0.061,0.170
1954,10,-0.881,0.678,0.272,0.200,0.209,0.274,-0.008,0.231,-0.062,0.173
1954,11,0.857,0.327,0.315,0.199,0.223,0.278,-0.006,0.231,-0.061,0.174
1954,12,0.089,0.280,0.153,0.205,0.226,0.276,0.000,0.236,-0.053,0.175
1955,1,-0.105,0.338,0.096,0.214,0.230,0.264,0.004,0.238,-0.047,0.177
1955,2,1.058,0.426,0.181,0.211,0.237,0.260,0.010,0.240,-0.050,0.180
1955,3,0.303,0.164,0.227,0.202,0.234,0.252,0.008,0.242,-0.050,0.178
1955,4,0.687,0.163,0.351,0.197,0.216,0.246,0.013,0.248,-0.051,0.179
1955,5,1.168,0.420,0.283,0.210,0.217,0.245,0.003,0.250,-0.047,0.180
1955,6,-0.721,0.471,0.299,0.244,0.192,0.232,0.008,0.250,-0.043,0.182
1955,7,-0.561,0.296,0.465,0.247,0.200,0.232,0.011,0.251,-0.043,0.183
1955,8,0.653,0.372,0.379,0.287,0.237,0.235,0.012,0.254,-0.049,0.182
1955,9,0.184,0.294,0.267,0.305,0.261,0.238,0.013,0.255,-0.049,0.182
1955,10,0.595,0.693,0.409,0.334,0.256,0.243,0.018,0.258,-0.047,0.182
1955,11,0.045,0.640,0.379,0.335,0.259,0.249,0.011,0.259,-0.053,0.182
1955,12,0.283,0.732,0.525,0.367,0.254,0.264,0.002,0.261,-0.046,0.183
1956,1,1.884,0.384,0.600,0.369,0.244,0.268,0.006,0.261,-0.044,0.182
1956,2,0.031,0.519,0.522,0.384,0.238,0.263,0.010,0.257,-0.036,0.182
1956,3,-1.046,0.376,0.525,0.434,0.223,0.268,0.002,0.256,-0.033,0.184
1956,4,2.388,0.812,0.527,0.431,0.254,0.271,-0.001,0.256,-0.032,0.184
1956,5,0.810,0.535,0.554,0.441,0.248,0.272,0.004,0.257,-0.041,0.186
1956,6,1.030,0.304,0.549,0.428,0.264,0.267,0.014,0.259,-0.043,0.187
1956,7,0.344,0.164,0.428,0.459,0.283,0.270,0.012,0.260,-0.049,0.188
1956,8,-0.286,0.484,0.513,0.462,0.271,0.265,0.014,0.257,-0.055,0.189
1956,9,0.217,0.842,0.702,0.492,0.258,0.259,0.009,0.254,-0.058,0.190
1956,10,0.626,0.631,0.589,0.470,0.271,0.264,0.021,0.255,-0.057,0.190
1956,11,0.362,0.650,0.580,0.472,0.224,0.259,0.024,0.254,-0.051,0.189
1956,12,0.227,0.702,0.523,0.452,0.190,0.268,0.046,0.254,-0.049,0.189
1957,1,0.436,0.883,0.440,0.431,0.189,0.278,0.068,0.255,-0.047,0.188
1957,2,1.049,0.538,0.522,0.379,0.197,0.289,0.065,0.255,-0.046,0.187
1957,3,1.223,0.731,0.506,0.318,0.210,0.286,0.076,0.256,-0.044,0.187
1957,4,1.025,0.237,0.397,0.265,0.204,0.283,0.077,0.255,-0.042,0.185
1957,5,0.709,0.396,0.354,0.201,0.189,0.280,0.094,0.256,-0.042,0.185
1957,6,0.343,0.184,0.238,0.137,0.195,0.287,0.103,0.257,-0.046,0.187
1957,7,-0.653,0.280,0.122,0.110,0.203,0.284,0.118,0.253,-0.049,0.189
1957,8,0.705,0.482,0.117,0.120,0.180,0.291,0.118,0.255,-0.044,0.190
1957,9,0.014,0.339,0.072,0.141,0.154,0.294,0.117,0.253,-0.048,0.190
1957,10,-0.671,0.207,-0.106,0.125,0.135,0.298,0.127,0.253,-0.046,0.191
1957,11,-0.163,0.360,-0.149,0.152,0.124,0.295,0.130,0.257,-0.045,0.189
1957,12,-1.167,0.385,-0.189,0.133,0.145,0.298,0.128,0.254,-0.047,0.189
1958,1,-0.955,0.418,-0.188,0.152,0.161,0.298,0.142,0.253,-0.052,0.187
1958,2,0.989,0.421,-0.241,0.164,0.139,0.302,0.161,0.256,-0.053,0.186
1958,3,0.692,0.285,-0.300,0.202,0.138,0.302,0.162,0.258,-0.046,0.186
1958,4,-1.110,0.408,-0.143,0.264,0.142,0.296,0.159,0.259,-0.047,0.185
1958,5,0.182,0.447,-0.085,0.297,0.140,0.294,0.158,0.262,-0.044,0.185
1958,6,-0.129,0.629,0.108,0.312,0.119,0.286,0.155,0.268,-0.040,0.187
1958,7,-0.642,0.398,0.258,0.352,0.084,0.287,0.155,0.264,-0.046,0.188
1958,8,0.063,0.321,0.164,0.363,0.082,0.285,0.144,0.258,-0.045,0.188
1958,9,-0.685,0.955,0.111,0.348,0.081,0.284,0.142,0.252,-0.050,0.186
1958,10,1.205,0.767,0.190,0.359,0.033,0.287,0.150,0.251,-0.051,0.186
1958,11,0.536,0.385,-0.006,0.394,0.012,0.289,0.135,0.247,-0.052,0.187
1958,12,1.148,0.220,-0.063,0.386,-0.011,0.292,0.129,0.245,-0.057,0.184
1959,1,0.847,0.827,-0.004,0.421,-0.020,0.293,0.122,0.240,-0.053,0.184
1959,2,-0.139,0.324,-0.001,0.476,-0.028,0.289,0.116,0.241,-0.060,0.184
1959,3,0.061,0.421,0.091,0.429,-0.043,0.280,0.107,0.237,-0.056,0.185
1959,4,-0.169,0.515,-0.111,0.385,-0.031,0.277,0.109,0.239,-0.053,0.184
1959,5,-2.173,0.211,-0.161,0.356,-0.032,0.271,0.099,0.236,-0.053,0.183
1959,6,-0.804,0.614,-0.218,0.403,-0.017,0.266,0.086,0.237,-0.060,0.185
1959,7,0.063,0.809,-0.260,0.350,-0.001,0.259,0.094,0.237,-0.070,0.186
1959,8,0.100,0.880,-0.273,0.362,-0.022,0.256,0.099,0.237,-0.069,0.186
1959,9,0.421,0.436,-0.381,0.380,-0.039,0.251,0.101,0.233,-0.061,0.186
1959,10,-1.228,0.525,-0.406,0.361,-0.055,0.255,0.106,0.232,-0.069,0.188
1959,11,-0.064,0.219,-0.184,0.369,-0.035,0.253,0.098,0.233,-0.066,0.190
1959,12,0.470,0.685,-0.074,0.322,-0.021,0.260,0.104,0.232,-0.058,0.191
